CODE NOM_NUM_PLEIO_SUBSETS NOM_NUM_PLEIO_SUBSETS_EMP_P NOM_VERBOSE MARG_NUM_PLEIO_SUBSETS MARG_NUM_PLEIO_SUBSETS_EMP_P MARG_VERBOSE SMALLEST_PLEIO_P_EMP_P
bm6f:r9f 6 0.00899 MORE 8 0.017 MORE 0.002
bm6m:bm7m 120 0.000999 MORE 120 0.000999 MORE 0.000999
bm6m:bm8m 0 1 NOT 0 1 NOT 0.319
bm6m:ch1m 0 1 NOT 0 1 NOT 0.76
bm6m:ch4m 0 1 NOT 0 1 NOT 0.782
bm6m:ch5m 0 1 NOT 1 0.316 NOT 0.265
bm6m:ch6m 0 1 NOT 0 1 NOT 0.737
bm6m:l1m 2 0.0649 NOT 6 0.029 MORE 0.0659
bm6m:l2m 2 0.0769 NOT 4 0.0699 NOT 0.018
bm6m:l3m 0 1 NOT 2 0.155 NOT 0.213
bm6m:l4m 0 1 NOT 1 0.278 NOT 0.236
bm6m:l5m 0 1 NOT 0 1 NOT 0.616
bm6m:r10m 0 1 NOT 0 1 NOT 0.893
bm6m:r4m 0 1 NOT 0 1 NOT 0.439
bm6m:r5m 0 1 NOT 0 1 NOT 0.399
bm6m:r8m 14 0.002 MORE 17 0.004 MORE 0.011
bm6m:r9m 0 1 NOT 2 0.153 NOT 0.175
bm7f:bm8f 3 0.031 MORE 4 0.0629 NOT 0.014
bm7f:ch1f 0 1 NOT 0 1 NOT 0.728
bm7f:ch4f 0 1 NOT 0 1 NOT 0.362
bm7f:ch5f 0 1 NOT 0 1 NOT 0.529
bm7f:ch6f 0 1 NOT 2 0.181 NOT 0.195
bm7f:l1f 1 0.133 NOT 4 0.0669 NOT 0.105
bm7f:l2f 0 1 NOT 1 0.289 NOT 0.221
bm7f:l3f 0 1 NOT 1 0.291 NOT 0.259
bm7f:l4f 0 1 NOT 0 1 NOT 0.759
bm7f:l5f 0 1 NOT 0 1 NOT 0.487
bm7f:r10f 0 1 NOT 0 1 NOT 0.641
bm7f:r4f 0 1 NOT 0 1 NOT 0.678
bm7f:r5f 3 0.04 MORE 3 0.105 NOT 0.0919
bm7f:r8f 0 1 NOT 0 1 NOT 0.357
bm7f:r9f 0 1 NOT 0 1 NOT 0.45
bm7m:bm8m 0 1 NOT 1 0.308 NOT 0.308
bm7m:ch1m 0 1 NOT 2 0.189 NOT 0.17
bm7m:ch4m 0 1 NOT 0 1 NOT 0.462
bm7m:ch5m 0 1 NOT 0 1 NOT 0.4
bm7m:ch6m 0 1 NOT 0 1 NOT 0.543
bm7m:l1m 0 1 NOT 1 0.281 NOT 0.196
bm7m:l2m 1 0.147 NOT 3 0.0949 NOT 0.128
bm7m:l3m 0 1 NOT 0 1 NOT 0.616
bm7m:l4m 1 0.142 NOT 2 0.154 NOT 0.121
bm7m:l5m 0 1 NOT 0 1 NOT 0.546
bm7m:r10m 0 1 NOT 0 1 NOT 0.822
bm7m:r4m 0 1 NOT 0 1 NOT 0.752
bm7m:r5m 0 1 NOT 1 0.34 NOT 0.262
bm7m:r8m 2 0.0559 NOT 6 0.02 MORE 0.013
bm7m:r9m 0 1 NOT 0 1 NOT 0.83
bm8f:ch1f 0 1 NOT 0 1 NOT 0.327
bm8f:ch4f 0 1 NOT 0 1 NOT 0.779
bm8f:ch5f 0 1 NOT 0 1 NOT 0.523
bm8f:ch6f 0 1 NOT 0 1 NOT 0.591
bm8f:l1f 0 1 NOT 3 0.0859 NOT 0.167
bm8f:l2f 0 1 NOT 2 0.16 NOT 0.186
bm8f:l3f 1 0.136 NOT 1 0.278 NOT 0.026
bm8f:l4f 0 1 NOT 1 0.269 NOT 0.254
bm8f:l5f 2 0.0749 NOT 4 0.0739 NOT 0.0659
bm8f:r10f 0 1 NOT 0 1 NOT 0.492
bm8f:r4f 0 1 NOT 0 1 NOT 0.702
bm8f:r5f 0 1 NOT 0 1 NOT 0.389
bm8f:r8f 0 1 NOT 0 1 NOT 0.335
bm8f:r9f 0 1 NOT 1 0.32 NOT 0.17
bm8m:ch1m 0 1 NOT 0 1 NOT 0.58
bm8m:ch4m 1 0.164 NOT 1 0.308 NOT 0.132
bm8m:ch5m 0 1 NOT 0 1 NOT 0.412
bm8m:ch6m 0 1 NOT 0 1 NOT 0.976
bm8m:l1m 0 1 NOT 1 0.267 NOT 0.225
bm8m:l2m 1 0.154 NOT 7 0.022 MORE 0.0669
bm8m:l3m 1 0.137 NOT 1 0.286 NOT 0.0969
bm8m:l4m 1 0.138 NOT 1 0.272 NOT 0.0729
bm8m:l5m 3 0.034 MORE 6 0.027 MORE 0.00799
bm8m:r10m 1 0.209 NOT 4 0.103 NOT 0.138
bm8m:r4m 0 1 NOT 0 1 NOT 0.838
bm8m:r5m 0 1 NOT 1 0.341 NOT 0.341
bm8m:r8m 0 1 NOT 0 1 NOT 0.484
bm8m:r9m 0 1 NOT 0 1 NOT 0.378
ch1f:ch4f 29 0.000999 MORE 37 0.000999 MORE 0.000999
ch1f:ch5f 95 0.000999 MORE 99 0.000999 MORE 0.000999
ch1f:ch6f 107 0.000999 MORE 108 0.000999 MORE 0.000999
ch1f:l1f 2 0.0749 NOT 6 0.039 MORE 0.012
ch1f:l2f 0 1 NOT 0 1 NOT 0.317
ch1f:l3f 4 0.02 MORE 8 0.016 MORE 0.048
ch1f:l4f 3 0.039 MORE 5 0.043 MORE 0.04
ch1f:l5f 0 1 NOT 2 0.159 NOT 0.167
ch1f:r10f 0 1 NOT 0 1 NOT 0.429
ch1f:r4f 6 0.00599 MORE 10 0.005 MORE 0.029
ch1f:r5f 1 0.158 NOT 3 0.11 NOT 0.102
ch1f:r8f 3 0.027 MORE 4 0.0619 NOT 0.0629
ch1f:r9f 0 1 NOT 1 0.304 NOT 0.181
ch1m:ch4m 53 0.000999 MORE 62 0.000999 MORE 0.000999
ch1m:ch5m 95 0.000999 MORE 101 0.000999 MORE 0.000999
ch1m:ch6m 108 0.000999 MORE 113 0.000999 MORE 0.000999
ch1m:l1m 1 0.166 NOT 4 0.0739 NOT 0.129
ch1m:l2m 2 0.0659 NOT 6 0.021 MORE 0.0729
ch1m:l3m 0 1 NOT 3 0.103 NOT 0.15
ch1m:l4m 1 0.138 NOT 6 0.027 MORE 0.043
ch1m:l5m 0 1 NOT 2 0.207 NOT 0.195
ch1m:r10m 0 1 NOT 1 0.367 NOT 0.291
ch1m:r4m 0 1 NOT 0 1 NOT 0.309
ch1m:r5m 8 0.00899 MORE 18 0.000999 MORE 0.042
ch1m:r8m 0 1 NOT 0 1 NOT 0.601
ch1m:r9m 0 1 NOT 0 1 NOT 0.686
ch4f:ch5f 58 0.000999 MORE 63 0.000999 MORE 0.000999
ch4f:ch6f 38 0.000999 MORE 41 0.000999 MORE 0.000999
ch4f:l1f 4 0.015 MORE 13 0.004 MORE 0.017
ch4f:l2f 1 0.152 NOT 1 0.301 NOT 0.13
ch4f:l3f 3 0.038 MORE 4 0.0579 NOT 0.025
ch4f:l4f 5 0.00999 MORE 12 0.003 MORE 0.0759
ch4f:l5f 1 0.158 NOT 2 0.158 NOT 0.048
ch4f:r10f 0 1 NOT 0 1 NOT 0.574
ch4f:r4f 0 1 NOT 1 0.281 NOT 0.217
ch4f:r5f 7 0.00799 MORE 8 0.022 MORE 0.016
ch4f:r8f 1 0.157 NOT 7 0.017 MORE 0.154
ch4f:r9f 0 1 NOT 0 1 NOT 0.923
ch4m:ch5m 57 0.000999 MORE 62 0.000999 MORE 0.000999
ch4m:ch6m 45 0.000999 MORE 53 0.000999 MORE 0.000999
ch4m:l1m 0 1 NOT 0 1 NOT 0.442
ch4m:l2m 0 1 NOT 1 0.3 NOT 0.3
ch4m:l3m 0 1 NOT 0 1 NOT 0.624
ch4m:l4m 0 1 NOT 0 1 NOT 0.326
ch4m:l5m 0 1 NOT 0 1 NOT 0.336
ch4m:r10m 10 0.002 MORE 14 0.005 MORE 0.00699
ch4m:r4m 5 0.00899 MORE 5 0.042 MORE 0.012
ch4m:r5m 0 1 NOT 0 1 NOT 0.558
ch4m:r8m 0 1 NOT 0 1 NOT 0.338
ch4m:r9m 0 1 NOT 0 1 NOT 0.665
ch5f:ch6f 70 0.000999 MORE 76 0.000999 MORE 0.000999
ch5f:l1f 0 1 NOT 0 1 NOT 0.431
ch5f:l2f 0 1 NOT 0 1 NOT 0.452
ch5f:l3f 0 1 NOT 0 1 NOT 0.419
ch5f:l4f 0 1 NOT 0 1 NOT 0.682
ch5f:l5f 0 1 NOT 0 1 NOT 0.357
ch5f:r10f 0 1 NOT 0 1 NOT 0.666
ch5f:r4f 4 0.00999 MORE 9 0.003 MORE 0.049
ch5f:r5f 3 0.033 MORE 3 0.107 NOT 0.005
ch5f:r8f 2 0.0599 NOT 5 0.033 MORE 0.003
ch5f:r9f 0 1 NOT 0 1 NOT 0.42
ch5m:ch6m 85 0.000999 MORE 89 0.000999 MORE 0.000999
ch5m:l1m 2 0.0719 NOT 5 0.047 MORE 0.0519
ch5m:l2m 0 1 NOT 0 1 NOT 0.61
ch5m:l3m 0 1 NOT 0 1 NOT 0.639
ch5m:l4m 0 1 NOT 1 0.297 NOT 0.198
ch5m:l5m 0 1 NOT 0 1 NOT 0.806
ch5m:r10m 1 0.226 NOT 3 0.153 NOT 0.142
ch5m:r4m 1 0.173 NOT 1 0.327 NOT 0.111
ch5m:r5m 2 0.0899 NOT 11 0.00799 MORE 0.154
ch5m:r8m 0 1 NOT 0 1 NOT 0.849
ch5m:r9m 0 1 NOT 0 1 NOT 0.748
ch6f:l1f 7 0.003 MORE 13 0.003 MORE 0.0549
ch6f:l2f 3 0.039 MORE 4 0.0599 NOT 0.043
ch6f:l3f 3 0.044 MORE 6 0.038 MORE 0.026
ch6f:l4f 0 1 NOT 3 0.102 NOT 0.191
ch6f:l5f 3 0.027 MORE 6 0.027 MORE 0.004
ch6f:r10f 0 1 NOT 0 1 NOT 0.849
ch6f:r4f 0 1 NOT 1 0.334 NOT 0.215
ch6f:r5f 1 0.19 NOT 5 0.0539 NOT 0.126
ch6f:r8f 0 1 NOT 0 1 NOT 0.644
ch6f:r9f 0 1 NOT 0 1 NOT 0.729
ch6m:l1m 0 1 NOT 0 1 NOT 0.292
ch6m:l2m 5 0.00599 MORE 5 0.039 MORE 0.022
ch6m:l3m 0 1 NOT 0 1 NOT 0.519
ch6m:l4m 0 1 NOT 0 1 NOT 0.349
ch6m:l5m 0 1 NOT 0 1 NOT 0.541
ch6m:r10m 0 1 NOT 1 0.377 NOT 0.31
ch6m:r4m 0 1 NOT 0 1 NOT 0.655
ch6m:r5m 4 0.033 MORE 8 0.03 MORE 0.00799
ch6m:r8m 0 1 NOT 0 1 NOT 0.924
ch6m:r9m 4 0.018 MORE 7 0.027 MORE 0.02
l1f:l2f 69 0.000999 MORE 74 0.000999 MORE 0.000999
l1f:l3f 80 0.000999 MORE 84 0.000999 MORE 0.000999
l1f:l4f 109 0.000999 MORE 111 0.000999 MORE 0.000999
l1f:l5f 87 0.000999 MORE 93 0.000999 MORE 0.000999
l1f:r10f 0 1 NOT 0 1 NOT 0.41
l1f:r4f 10 0.002 MORE 16 0.000999 MORE 0.00599
l1f:r5f 25 0.000999 MORE 29 0.000999 MORE 0.000999
l1f:r8f 18 0.000999 MORE 23 0.000999 MORE 0.000999
l1f:r9f 5 0.00999 MORE 6 0.02 MORE 0.002
l1m:l2m 64 0.000999 MORE 65 0.000999 MORE 0.000999
l1m:l3m 83 0.000999 MORE 88 0.000999 MORE 0.000999
l1m:l4m 111 0.000999 MORE 115 0.000999 MORE 0.000999
l1m:l5m 73 0.000999 MORE 79 0.000999 MORE 0.000999
l1m:r10m 0 1 NOT 0 1 NOT 0.498
l1m:r4m 0 1 NOT 0 1 NOT 0.353
l1m:r5m 37 0.000999 MORE 40 0.000999 MORE 0.000999
l1m:r8m 16 0.000999 MORE 29 0.000999 MORE 0.000999
l1m:r9m 5 0.004 MORE 7 0.00899 MORE 0.00699
l2f:l3f 120 0.000999 MORE 121 0.000999 MORE 0.000999
l2f:l4f 96 0.000999 MORE 102 0.000999 MORE 0.000999
l2f:l5f 120 0.000999 MORE 121 0.000999 MORE 0.000999
l2f:r10f 2 0.0699 NOT 6 0.037 MORE 0.027
l2f:r4f 5 0.00799 MORE 10 0.003 MORE 0.013
l2f:r5f 16 0.000999 MORE 28 0.002 MORE 0.000999
l2f:r8f 10 0.000999 MORE 20 0.000999 MORE 0.00699
l2f:r9f 10 0.000999 MORE 19 0.000999 MORE 0.002
l2m:l3m 120 0.000999 MORE 121 0.000999 MORE 0.000999
l2m:l4m 89 0.000999 MORE 92 0.000999 MORE 0.000999
l2m:l5m 118 0.000999 MORE 119 0.000999 MORE 0.000999
l2m:r10m 0 1 NOT 0 1 NOT 0.679
l2m:r5m 12 0.000999 MORE 15 0.000999 MORE 0.000999
l2m:r8m 7 0.000999 MORE 9 0.003 MORE 0.003
l2m:r9m 4 0.016 MORE 8 0.00799 MORE 0.000999
l3f:l4f 98 0.000999 MORE 102 0.000999 MORE 0.000999
l3f:l5f 120 0.000999 MORE 120 0.000999 MORE 0.000999
l3f:r10f 0 1 NOT 1 0.304 NOT 0.235
l3f:r4f 1 0.102 NOT 2 0.116 NOT 0.0969
l3f:r5f 9 0.002 MORE 15 0.002 MORE 0.000999
l3f:r8f 7 0.003 MORE 13 0.003 MORE 0.00799
l3f:r9f 4 0.00999 MORE 5 0.02 MORE 0.0519
l3m:l4m 99 0.000999 MORE 102 0.000999 MORE 0.000999
l3m:l5m 119 0.000999 MORE 120 0.000999 MORE 0.000999
l3m:r10m 1 0.143 NOT 1 0.296 NOT 0.0629
l3m:r4m 0 1 NOT 0 1 NOT 0.506
l3m:r5m 15 0.000999 MORE 23 0.000999 MORE 0.000999
l3m:r8m 5 0.00999 MORE 11 0.00599 MORE 0.027
l3m:r9m 9 0.000999 MORE 12 0.004 MORE 0.000999
l4f:l5f 108 0.000999 MORE 110 0.000999 MORE 0.000999
l4f:r10f 0 1 NOT 2 0.142 NOT 0.169
l4f:r4f 5 0.00999 MORE 6 0.021 MORE 0.004
l4f:r5f 22 0.000999 MORE 30 0.000999 MORE 0.000999
l4f:r8f 13 0.000999 MORE 17 0.002 MORE 0.000999
l4f:r9f 5 0.00999 MORE 10 0.00599 MORE 0.00699
l4m:l5m 103 0.000999 MORE 106 0.000999 MORE 0.000999
l4m:r10m 0 1 NOT 1 0.289 NOT 0.286
l4m:r4m 0 1 NOT 2 0.111 NOT 0.153
l4m:r5m 41 0.000999 MORE 47 0.000999 MORE 0.000999
l4m:r8m 4 0.025 MORE 4 0.0629 NOT 0.000999
l4m:r9m 2 0.043 MORE 4 0.046 MORE 0.00999
l5f:r10f 0 1 NOT 0 1 NOT 0.336
l5f:r4f 5 0.011 MORE 8 0.011 MORE 0.003
l5f:r5f 18 0.000999 MORE 26 0.000999 MORE 0.000999
l5f:r8f 5 0.004 MORE 11 0.002 MORE 0.037
l5f:r9f 1 0.105 NOT 4 0.044 MORE 0.037
l5m:r10m 0 1 NOT 0 1 NOT 0.644
l5m:r4m 0 1 NOT 0 1 NOT 0.322
l5m:r5m 10 0.002 MORE 13 0.003 MORE 0.000999
l5m:r8m 5 0.012 MORE 9 0.00999 MORE 0.021
l5m:r9m 1 0.131 NOT 6 0.019 MORE 0.13
r10f:r4f 7 0.00699 MORE 9 0.016 MORE 0.002
r10f:r5f 22 0.000999 MORE 30 0.000999 MORE 0.000999
r10f:r8f 21 0.000999 MORE 26 0.000999 MORE 0.000999
r10f:r9f 1 0.194 NOT 1 0.356 NOT 0.115
r10m:r4m 1 0.185 NOT 1 0.333 NOT 0.145
r10m:r5m 14 0.002 MORE 20 0.002 MORE 0.005
r10m:r8m 0 1 NOT 0 1 NOT 0.599
r10m:r9m 0 1 NOT 0 1 NOT 0.542
r4f:r5f 17 0.000999 MORE 19 0.000999 MORE 0.000999
r4f:r8f 4 0.015 MORE 9 0.00599 MORE 0.021
r4f:r9f 0 1 NOT 0 1 NOT 0.844
r4m:r5m 3 0.036 MORE 5 0.045 MORE 0.002
r4m:r8m 0 1 NOT 0 1 NOT 0.93
r4m:r9m 0 1 NOT 0 1 NOT 0.547
r5f:r8f 14 0.000999 MORE 25 0.000999 MORE 0.002
r5f:r9f 0 1 NOT 0 1 NOT 0.448
r5m:r8m 24 0.000999 MORE 34 0.000999 MORE 0.005
r5m:r9m 1 0.135 NOT 2 0.154 NOT 0.0989
r8f:r9f 0 1 NOT 0 1 NOT 0.336
r8m:r9m 0 1 NOT 0 1 NOT 0.359
