CODE NOM_NUM_PLEIO_SUBSETS NOM_NUM_PLEIO_SUBSETS_EMP_P NOM_VERBOSE MARG_NUM_PLEIO_SUBSETS MARG_NUM_PLEIO_SUBSETS_EMP_P MARG_VERBOSE SMALLEST_PLEIO_P_EMP_P
bm5m:ch4m 0 1 NOT 0 1 NOT 0.478
bm5m:ch5m 0 1 NOT 1 0.296 NOT 0.167
bm5m:ch6m 1 0.16 NOT 3 0.0969 NOT 0.155
bm5m:l1m 10 0.000999 MORE 21 0.000999 MORE 0.005
bm5m:l2m 5 0.00999 MORE 12 0.004 MORE 0.026
bm5m:l3m 12 0.000999 MORE 15 0.000999 MORE 0.000999
bm5m:l4m 1 0.126 NOT 4 0.047 MORE 0.0639
bm5m:l5m 4 0.013 MORE 7 0.015 MORE 0.038
bm5m:r10m 0 1 NOT 0 1 NOT 0.658
bm5m:r4m 0 1 NOT 1 0.318 NOT 0.231
bm5m:r5m 3 0.027 MORE 6 0.021 MORE 0.00899
bm5m:r8m 6 0.004 MORE 8 0.00899 MORE 0.025
bm5m:r9m 0 1 NOT 0 1 NOT 0.593
bm6f:bm7f 120 0.000999 MORE 120 0.000999 MORE 0.000999
bm6f:bm8f 0 1 NOT 1 0.305 NOT 0.192
bm6f:ch1f 0 1 NOT 0 1 NOT 0.886
bm6f:ch4f 0 1 NOT 0 1 NOT 0.739
bm6f:ch5f 0 1 NOT 0 1 NOT 0.704
bm6f:ch6f 0 1 NOT 0 1 NOT 0.716
bm6f:l1f 1 0.0819 NOT 6 0.02 MORE 0.0539
bm6f:l2f 0 1 NOT 0 1 NOT 0.346
bm6f:l3f 0 1 NOT 0 1 NOT 0.358
bm6f:l4f 4 0.011 MORE 12 0.003 MORE 0.03
bm6f:l5f 0 1 NOT 0 1 NOT 0.755
bm6f:r10f 4 0.033 MORE 8 0.025 MORE 0.03
bm6f:r4f 0 1 NOT 0 1 NOT 0.401
bm6f:r5f 0 1 NOT 3 0.0999 NOT 0.199
bm6f:r8f 0 1 NOT 0 1 NOT 0.37
bm6f:r9f 0 1 NOT 0 1 NOT 0.806
bm6m:bm7m 120 0.000999 MORE 120 0.000999 MORE 0.000999
bm6m:bm8m 2 0.0769 NOT 3 0.107 NOT 0.0869
bm6m:ch1m 0 1 NOT 0 1 NOT 0.611
bm6m:ch4m 0 1 NOT 0 1 NOT 0.824
bm6m:ch5m 0 1 NOT 1 0.327 NOT 0.187
bm6m:ch6m 0 1 NOT 0 1 NOT 0.51
bm6m:l1m 1 0.0919 NOT 5 0.024 MORE 0.0599
bm6m:l2m 2 0.041 MORE 2 0.127 NOT 0.0879
bm6m:l3m 1 0.123 NOT 2 0.124 NOT 0.022
bm6m:l4m 1 0.101 NOT 1 0.231 NOT 0.0829
bm6m:l5m 0 1 NOT 0 1 NOT 0.361
bm6m:r10m 0 1 NOT 2 0.231 NOT 0.277
bm6m:r4m 0 1 NOT 0 1 NOT 0.316
bm6m:r5m 1 0.131 NOT 6 0.024 MORE 0.0929
bm6m:r8m 2 0.0669 NOT 4 0.0629 NOT 0.00899
bm6m:r9m 1 0.128 NOT 2 0.158 NOT 0.122
bm7f:bm8f 2 0.0739 NOT 3 0.105 NOT 0.123
bm7f:ch1f 0 1 NOT 0 1 NOT 0.406
bm7f:ch4f 0 1 NOT 0 1 NOT 0.471
bm7f:ch5f 0 1 NOT 0 1 NOT 0.987
bm7f:ch6f 0 1 NOT 0 1 NOT 0.594
bm7f:l1f 1 0.0889 NOT 5 0.023 MORE 0.0749
bm7f:l2f 0 1 NOT 0 1 NOT 0.773
bm7f:l3f 1 0.131 NOT 5 0.03 MORE 0.131
bm7f:l4f 2 0.042 MORE 6 0.016 MORE 0.045
bm7f:l5f 0 1 NOT 0 1 NOT 0.593
bm7f:r10f 5 0.015 MORE 10 0.014 MORE 0.036
bm7f:r4f 0 1 NOT 0 1 NOT 0.342
bm7f:r5f 6 0.00599 MORE 14 0.000999 MORE 0.002
bm7f:r8f 0 1 NOT 4 0.0549 NOT 0.183
bm7f:r9f 0 1 NOT 0 1 NOT 0.337
bm7m:bm8m 2 0.0509 NOT 3 0.0869 NOT 0.024
bm7m:ch1m 0 1 NOT 0 1 NOT 0.652
bm7m:ch4m 0 1 NOT 0 1 NOT 0.907
bm7m:ch5m 0 1 NOT 0 1 NOT 0.365
bm7m:ch6m 0 1 NOT 0 1 NOT 0.92
bm7m:l1m 0 1 NOT 5 0.019 MORE 0.109
bm7m:l2m 5 0.012 MORE 9 0.013 MORE 0.011
bm7m:l3m 1 0.115 NOT 2 0.127 NOT 0.016
bm7m:l4m 1 0.105 NOT 2 0.129 NOT 0.0619
bm7m:l5m 0 1 NOT 0 1 NOT 0.378
bm7m:r10m 1 0.183 NOT 1 0.378 NOT 0.123
bm7m:r4m 0 1 NOT 0 1 NOT 0.477
bm7m:r5m 2 0.043 MORE 3 0.0809 NOT 0.047
bm7m:r8m 2 0.0659 NOT 3 0.107 NOT 0.113
bm7m:r9m 0 1 NOT 0 1 NOT 0.48
bm8f:ch1f 0 1 NOT 0 1 NOT 0.569
bm8f:ch4f 1 0.154 NOT 2 0.179 NOT 0.037
bm8f:ch5f 0 1 NOT 1 0.321 NOT 0.169
bm8f:ch6f 0 1 NOT 0 1 NOT 0.56
bm8f:l1f 1 0.0999 NOT 3 0.0569 NOT 0.038
bm8f:l2f 0 1 NOT 1 0.249 NOT 0.157
bm8f:l3f 4 0.012 MORE 4 0.042 MORE 0.011
bm8f:l4f 5 0.005 MORE 7 0.012 MORE 0.038
bm8f:l5f 2 0.0509 NOT 6 0.019 MORE 0.0829
bm8f:r10f 0 1 NOT 0 1 NOT 0.747
bm8f:r4f 0 1 NOT 0 1 NOT 0.375
bm8f:r5f 0 1 NOT 0 1 NOT 0.457
bm8f:r8f 0 1 NOT 0 1 NOT 0.598
bm8f:r9f 0 1 NOT 1 0.291 NOT 0.246
bm8m:ch1m 0 1 NOT 0 1 NOT 0.929
bm8m:ch4m 0 1 NOT 0 1 NOT 0.361
bm8m:ch5m 0 1 NOT 0 1 NOT 0.823
bm8m:ch6m 1 0.146 NOT 1 0.322 NOT 0.145
bm8m:l1m 0 1 NOT 1 0.2 NOT 0.137
bm8m:l2m 0 1 NOT 1 0.261 NOT 0.143
bm8m:l3m 1 0.11 NOT 4 0.0509 NOT 0.0679
bm8m:l4m 12 0.000999 MORE 14 0.000999 MORE 0.000999
bm8m:l5m 0 1 NOT 0 1 NOT 0.659
bm8m:r10m 0 1 NOT 5 0.0549 NOT 0.26
bm8m:r4m 0 1 NOT 1 0.285 NOT 0.225
bm8m:r5m 3 0.032 MORE 4 0.0599 NOT 0.043
bm8m:r8m 4 0.011 MORE 6 0.02 MORE 0.027
bm8m:r9m 0 1 NOT 0 1 NOT 0.502
ch1f:ch4f 37 0.000999 MORE 50 0.000999 MORE 0.000999
ch1f:ch5f 93 0.000999 MORE 96 0.000999 MORE 0.000999
ch1f:ch6f 106 0.000999 MORE 107 0.000999 MORE 0.000999
ch1f:l1f 0 1 NOT 0 1 NOT 0.583
ch1f:l2f 0 1 NOT 0 1 NOT 0.941
ch1f:l3f 0 1 NOT 0 1 NOT 0.357
ch1f:l4f 0 1 NOT 1 0.258 NOT 0.223
ch1f:l5f 0 1 NOT 1 0.27 NOT 0.251
ch1f:r10f 0 1 NOT 3 0.147 NOT 0.236
ch1f:r4f 0 1 NOT 0 1 NOT 0.337
ch1f:r5f 0 1 NOT 0 1 NOT 0.678
ch1f:r8f 4 0.016 MORE 5 0.034 MORE 0.00899
ch1f:r9f 0 1 NOT 0 1 NOT 0.51
ch1m:ch4m 56 0.000999 MORE 63 0.000999 MORE 0.000999
ch1m:ch5m 98 0.000999 MORE 105 0.000999 MORE 0.000999
ch1m:ch6m 108 0.000999 MORE 115 0.000999 MORE 0.000999
ch1m:l1m 1 0.0919 NOT 4 0.039 MORE 0.0719
ch1m:l2m 2 0.0619 NOT 2 0.146 NOT 0.0969
ch1m:l3m 0 1 NOT 0 1 NOT 0.287
ch1m:l4m 0 1 NOT 0 1 NOT 0.665
ch1m:l5m 0 1 NOT 0 1 NOT 0.405
ch1m:r10m 8 0.00599 MORE 9 0.017 MORE 0.0849
ch1m:r4m 0 1 NOT 0 1 NOT 0.344
ch1m:r5m 0 1 NOT 0 1 NOT 0.312
ch1m:r8m 0 1 NOT 1 0.301 NOT 0.284
ch1m:r9m 0 1 NOT 0 1 NOT 0.476
ch4f:ch5f 62 0.000999 MORE 68 0.000999 MORE 0.000999
ch4f:ch6f 38 0.000999 MORE 44 0.000999 MORE 0.000999
ch4f:l1f 1 0.114 NOT 3 0.0799 NOT 0.0859
ch4f:l2f 1 0.135 NOT 3 0.0779 NOT 0.0839
ch4f:l3f 2 0.0549 NOT 11 0.002 MORE 0.0639
ch4f:l4f 0 1 NOT 1 0.232 NOT 0.17
ch4f:l5f 0 1 NOT 3 0.0759 NOT 0.226
ch4f:r10f 0 1 NOT 0 1 NOT 0.65
ch4f:r4f 0 1 NOT 1 0.306 NOT 0.194
ch4f:r5f 1 0.162 NOT 2 0.156 NOT 0.13
ch4f:r8f 0 1 NOT 0 1 NOT 0.319
ch4f:r9f 0 1 NOT 0 1 NOT 0.878
ch4m:ch5m 49 0.000999 MORE 60 0.000999 MORE 0.000999
ch4m:ch6m 49 0.000999 MORE 58 0.000999 MORE 0.000999
ch4m:l1m 0 1 NOT 0 1 NOT 0.392
ch4m:l2m 0 1 NOT 2 0.125 NOT 0.206
ch4m:l3m 0 1 NOT 0 1 NOT 0.577
ch4m:l4m 0 1 NOT 0 1 NOT 0.296
ch4m:l5m 0 1 NOT 0 1 NOT 0.497
ch4m:r10m 0 1 NOT 1 0.399 NOT 0.341
ch4m:r4m 1 0.161 NOT 1 0.318 NOT 0.129
ch4m:r5m 2 0.033 MORE 4 0.04 MORE 0.00699
ch4m:r8m 0 1 NOT 1 0.287 NOT 0.198
ch4m:r9m 0 1 NOT 2 0.167 NOT 0.242
ch5f:ch6f 72 0.000999 MORE 79 0.000999 MORE 0.000999
ch5f:l1f 0 1 NOT 0 1 NOT 0.23
ch5f:l2f 0 1 NOT 1 0.253 NOT 0.192
ch5f:l3f 0 1 NOT 4 0.0509 NOT 0.136
ch5f:l4f 0 1 NOT 0 1 NOT 0.243
ch5f:l5f 2 0.049 MORE 2 0.151 NOT 0.047
ch5f:r10f 0 1 NOT 0 1 NOT 0.795
ch5f:r4f 0 1 NOT 0 1 NOT 0.34
ch5f:r5f 0 1 NOT 3 0.0889 NOT 0.165
ch5f:r8f 0 1 NOT 3 0.0869 NOT 0.224
ch5f:r9f 0 1 NOT 1 0.324 NOT 0.212
ch5m:ch6m 90 0.000999 MORE 92 0.000999 MORE 0.000999
ch5m:l1m 0 1 NOT 1 0.216 NOT 0.145
ch5m:l2m 0 1 NOT 0 1 NOT 0.96
ch5m:l3m 1 0.129 NOT 3 0.0769 NOT 0.0959
ch5m:l4m 0 1 NOT 0 1 NOT 0.549
ch5m:l5m 0 1 NOT 0 1 NOT 0.993
ch5m:r10m 1 0.199 NOT 2 0.207 NOT 0.199
ch5m:r4m 0 1 NOT 0 1 NOT 0.346
ch5m:r5m 0 1 NOT 0 1 NOT 0.505
ch5m:r8m 1 0.167 NOT 2 0.172 NOT 0.162
ch5m:r9m 0 1 NOT 0 1 NOT 0.888
ch6f:l1f 1 0.104 NOT 2 0.132 NOT 0.02
ch6f:l2f 0 1 NOT 0 1 NOT 0.311
ch6f:l3f 0 1 NOT 0 1 NOT 0.6
ch6f:l4f 0 1 NOT 1 0.261 NOT 0.261
ch6f:l5f 2 0.0509 NOT 2 0.11 NOT 0.045
ch6f:r10f 0 1 NOT 0 1 NOT 0.726
ch6f:r4f 0 1 NOT 0 1 NOT 0.389
ch6f:r5f 0 1 NOT 0 1 NOT 0.339
ch6f:r8f 0 1 NOT 0 1 NOT 0.748
ch6f:r9f 0 1 NOT 0 1 NOT 0.404
ch6m:l1m 6 0.002 MORE 7 0.012 MORE 0.013
ch6m:l2m 1 0.11 NOT 2 0.118 NOT 0.105
ch6m:l3m 1 0.119 NOT 2 0.119 NOT 0.045
ch6m:l4m 0 1 NOT 0 1 NOT 0.317
ch6m:l5m 0 1 NOT 4 0.0609 NOT 0.235
ch6m:r10m 0 1 NOT 1 0.36 NOT 0.26
ch6m:r4m 0 1 NOT 0 1 NOT 0.548
ch6m:r5m 1 0.131 NOT 6 0.024 MORE 0.0609
ch6m:r8m 0 1 NOT 0 1 NOT 0.399
ch6m:r9m 0 1 NOT 0 1 NOT 0.5
l1f:l2f 74 0.000999 MORE 82 0.000999 MORE 0.000999
l1f:l3f 85 0.000999 MORE 88 0.000999 MORE 0.000999
l1f:l4f 108 0.000999 MORE 113 0.000999 MORE 0.000999
l1f:l5f 85 0.000999 MORE 89 0.000999 MORE 0.000999
l1f:r10f 12 0.002 MORE 20 0.000999 MORE 0.002
l1f:r4f 9 0.000999 MORE 17 0.000999 MORE 0.000999
l1f:r5f 27 0.000999 MORE 35 0.000999 MORE 0.000999
l1f:r8f 11 0.002 MORE 22 0.000999 MORE 0.005
l1f:r9f 2 0.0739 NOT 5 0.0529 NOT 0.027
l1m:l2m 67 0.000999 MORE 73 0.000999 MORE 0.000999
l1m:l3m 81 0.000999 MORE 86 0.000999 MORE 0.000999
l1m:l4m 111 0.000999 MORE 116 0.000999 MORE 0.000999
l1m:l5m 64 0.000999 MORE 66 0.000999 MORE 0.000999
l1m:r10m 4 0.034 MORE 9 0.021 MORE 0.0709
l1m:r4m 7 0.005 MORE 19 0.002 MORE 0.004
l1m:r5m 36 0.000999 MORE 42 0.000999 MORE 0.000999
l1m:r8m 19 0.000999 MORE 25 0.000999 MORE 0.000999
l1m:r9m 2 0.0819 NOT 4 0.0729 NOT 0.0869
l2f:l3f 120 0.000999 MORE 120 0.000999 MORE 0.000999
l2f:l4f 96 0.000999 MORE 101 0.000999 MORE 0.000999
l2f:l5f 120 0.000999 MORE 120 0.000999 MORE 0.000999
l2f:r10f 1 0.18 NOT 2 0.204 NOT 0.173
l2f:r4f 4 0.028 MORE 15 0.003 MORE 0.004
l2f:r5f 15 0.002 MORE 21 0.000999 MORE 0.000999
l2f:r8f 5 0.00999 MORE 5 0.049 MORE 0.000999
l2f:r9f 8 0.003 MORE 13 0.003 MORE 0.000999
l2m:l3m 120 0.000999 MORE 121 0.000999 MORE 0.000999
l2m:l4m 84 0.000999 MORE 87 0.000999 MORE 0.000999
l2m:l5m 118 0.000999 MORE 118 0.000999 MORE 0.000999
l2m:r10m 0 1 NOT 1 0.355 NOT 0.339
l2m:r4m 11 0.002 MORE 15 0.004 MORE 0.00899
l2m:r5m 19 0.000999 MORE 23 0.000999 MORE 0.000999
l2m:r8m 8 0.004 MORE 14 0.004 MORE 0.004
l2m:r9m 2 0.0729 NOT 4 0.0769 NOT 0.04
l3f:l4f 96 0.000999 MORE 102 0.000999 MORE 0.000999
l3f:l5f 120 0.000999 MORE 120 0.000999 MORE 0.000999
l3f:r10f 0 1 NOT 0 1 NOT 0.383
l3f:r4f 4 0.028 MORE 8 0.023 MORE 0.012
l3f:r5f 11 0.000999 MORE 24 0.000999 MORE 0.00599
l3f:r8f 0 1 NOT 0 1 NOT 0.517
l3f:r9f 10 0.002 MORE 13 0.002 MORE 0.00799
l3m:l4m 99 0.000999 MORE 103 0.000999 MORE 0.000999
l3m:l5m 119 0.000999 MORE 119 0.000999 MORE 0.000999
l3m:r10m 0 1 NOT 0 1 NOT 0.551
l3m:r4m 12 0.000999 MORE 21 0.000999 MORE 0.003
l3m:r5m 18 0.000999 MORE 20 0.000999 MORE 0.000999
l3m:r8m 12 0.002 MORE 17 0.002 MORE 0.029
l3m:r9m 3 0.033 MORE 7 0.024 MORE 0.049
l4f:l5f 108 0.000999 MORE 109 0.000999 MORE 0.000999
l4f:r10f 4 0.03 MORE 8 0.029 MORE 0.019
l4f:r4f 23 0.000999 MORE 26 0.000999 MORE 0.000999
l4f:r5f 25 0.000999 MORE 30 0.000999 MORE 0.000999
l4f:r8f 7 0.005 MORE 14 0.000999 MORE 0.0629
l4f:r9f 6 0.00999 MORE 14 0.004 MORE 0.012
l4m:l5m 104 0.000999 MORE 107 0.000999 MORE 0.000999
l4m:r10m 0 1 NOT 2 0.174 NOT 0.199
l4m:r4m 7 0.004 MORE 12 0.003 MORE 0.002
l4m:r5m 36 0.000999 MORE 40 0.000999 MORE 0.000999
l4m:r8m 9 0.002 MORE 14 0.003 MORE 0.003
l4m:r9m 0 1 NOT 1 0.288 NOT 0.172
l5f:r10f 2 0.0859 NOT 3 0.126 NOT 0.146
l5f:r4f 19 0.000999 MORE 24 0.000999 MORE 0.004
l5f:r5f 14 0.000999 MORE 20 0.000999 MORE 0.000999
l5f:r8f 7 0.002 MORE 11 0.005 MORE 0.000999
l5f:r9f 8 0.003 MORE 12 0.002 MORE 0.00799
l5m:r10m 0 1 NOT 0 1 NOT 0.351
l5m:r4m 1 0.158 NOT 4 0.0769 NOT 0.101
l5m:r5m 13 0.000999 MORE 16 0.000999 MORE 0.000999
l5m:r8m 11 0.003 MORE 23 0.002 MORE 0.016
l5m:r9m 4 0.022 MORE 7 0.018 MORE 0.026
r10f:r4f 6 0.015 MORE 10 0.013 MORE 0.003
r10f:r5f 3 0.0579 NOT 6 0.049 MORE 0.00699
r10f:r8f 0 1 NOT 0 1 NOT 0.51
r10f:r9f 0 1 NOT 0 1 NOT 0.642
r10m:r4m 0 1 NOT 1 0.368 NOT 0.307
r10m:r5m 12 0.000999 MORE 19 0.000999 MORE 0.003
r10m:r8m 4 0.021 MORE 6 0.031 MORE 0.0519
r10m:r9m 0 1 NOT 0 1 NOT 0.757
r4f:r5f 21 0.000999 MORE 31 0.000999 MORE 0.000999
r4f:r8f 5 0.00999 MORE 9 0.00999 MORE 0.00799
r4f:r9f 0 1 NOT 0 1 NOT 0.449
r4m:r5m 1 0.141 NOT 2 0.152 NOT 0.0889
r4m:r8m 1 0.141 NOT 4 0.0679 NOT 0.00699
r4m:r9m 0 1 NOT 0 1 NOT 0.673
r5f:r8f 14 0.000999 MORE 16 0.000999 MORE 0.000999
r5f:r9f 0 1 NOT 0 1 NOT 0.579
r5m:r8m 16 0.000999 MORE 22 0.000999 MORE 0.000999
r5m:r9m 0 1 NOT 0 1 NOT 0.846
r8f:r9f 0 1 NOT 0 1 NOT 0.375
r8m:r9m 0 1 NOT 0 1 NOT 0.417
